tau_s,tau_h,mi_mc_mean,mi_mc_ci95_low,mi_mc_ci95_high,mi_mc_trial_std,mi_analytic,abs_err_mean_vs_analytic
95637.94630872484,26.566096196868013,0.014930551491491093,0.01444668481458281,0.015414418168399375,0.0011040395730753546,0.01489297311168876,3.75783798023336e-05
96644.65100671141,26.84573639075317,0.014909626480534288,0.014426116467144258,0.015393136493924318,0.001103225773206061,0.014872070228284873,3.7556252249415153e-05
97651.35570469798,27.125376584638328,0.014889447763765013,0.014406281911114814,0.015372613616415213,0.001102440500951525,0.01485191287071627,3.753489304874312e-05
98658.06040268457,27.405016778523493,0.014869986881666714,0.014387153149504535,0.015352820613828892,0.001101682700963835,0.0148324726074015,3.7514274265213615e-05
99664.76510067115,27.684656972408654,0.014851216583915569,0.014368703375775121,0.015333729792056017,0.0011009513606566807,0.014813722214854207,3.7494369061362096e-05
100671.46979865772,27.96429716629381,0.014833110769779747,0.01435090691510732,0.015315314624452174,0.0011002455082244648,0.014795635618127011,3.7475151652735864e-05
101678.1744966443,28.243937360178972,0.014815644431980534,0.014333739169082892,0.015297549694878176,0.0010995642107694233,0.014778187834723273,3.745659725726096e-05
102684.87919463088,28.523577554064133,0.014798793603799196,0.014317176563568004,0.015280410644030388,0.0010989065725297905,0.014761354921743146,3.743868205604954e-05
103691.58389261746,28.803217747949294,0.01478253530919207,0.014301196499563386,0.015263874118820756,0.0010982717332026202,0.014745113926045017,3.74213831470533e-05
104698.28859060403,29.082857941834455,0.014766847515729186,0.014285777306839121,0.015247917724619251,0.0010976588663553154,0.014729442837220797,3.740467850838966e-05
105704.9932885906,29.362498135719612,0.014751709090159076,0.014270898200159183,0.01523251998015897,0.0010970671779203427,0.014714320543199854,3.7388546959222016e-05
106711.69798657719,29.642138329604773,0.014737099756433522,0.014256539237931675,0.015217660274935369,0.0010964959047680342,0.014699726788309449,3.737296812407302e-05
107718.40268456377,29.921778523489937,0.014723000056034535,0.014242681283129189,0.01520331882893988,0.001095944313352691,0.01468564213363331,3.735792240122486e-05
108725.10738255034,30.201418717375095,0.014709391310447403,0.014229305966325012,0.015189476654569793,0.0010954116984275952,0.01467204791952112,3.734339092628311e-05
109731.81208053691,30.481058911260252,0.014696255585655443,0.014216395650722675,0.01517611552058821,0.0010948973818247917,0.014658926230110484,3.7329355544958934e-05
110738.5167785235,30.760699105145417,0.01468357565851916,0.014203933399043167,0.015163217917995154,0.00109440071129583,0.014646259859738275,3.731579878088476e-05
111745.22147651008,31.040339299030578,0.014671334984931858,0.014191902942163478,0.015150767027700237,0.00109392105940988,0.014634032281121702,3.730270381015546e-05
112751.92617449665,31.319979492915735,0.014659517669632204,0.014180288649388391,0.015138746689876017,0.0010934578225059084,0.014622227615198866,3.729005443333863e-05
113758.63087248322,31.599619686800896,0.01464810843758115,0.014169075500264298,0.015127141374898002,0.0010930104196957909,0.014610830602531417,3.727783504973298e-05
114765.3355704698,31.879259880686057,0.014637092606805666,0.01415824905783879,0.01511593615577254,0.001092578291915492,0.014599826576171267,3.726603063439887e-05
115772.04026845639,32.15890007457122,0.014626456062618245,0.014147795443276122,0.015105116681960368,0.0010921609010215692,0.014589201435904246,3.725462671399886e-05
116778.74496644296,32.43854026845638,0.014616185233137393,0.014137701311754913,0.015094669154519874,0.0010917577289305009,0.014578941623791721,3.724360934567218e-05
117785.44966442953,32.718180462341536,0.014606267066025155,0.014127953829565157,0.015084580302485153,0.001091368276798455,0.01456903410093068,3.723296509447471e-05
118792.15436241611,32.9978206562267,0.014596689006378009,0.014118540652341848,0.01507483736041417,0.0010909920642392782,0.014559466325362154,3.722268101585477e-05
119798.8590604027,33.27746085011186,0.014587438975696162,0.014109449904361157,0.015065428047031168,0.001090628628578641,0.014550226231063727,3.721274463243558e-05
120805.56375838927,33.55710104399702,0.014578505351883092,0.014100670158851868,0.015056340544914316,0.0010902775241424009,0.014541302207961826,3.720314392126681e-05
121812.26845637584,33.83674123788218,0.014569876950194984,0.014092190419242517,0.015047563481147452,0.0010899383215773192,0.014532683082906235,3.71938672887491e-05
122818.97315436242,34.11638143176734,0.014561543005117866,0.01408400010132279,0.015039085908912942,0.001089610607202482,0.014524358101554936,3.718490356293021e-05
123825.677852349,34.3960216256525,0.014553493153085429,0.014076089016232854,0.015030897289938004,0.0010892939823897673,0.01451631691111653,3.717624196889792e-05
124832.38255033558,34.67566181953766,0.014545717416020778,0.014068447354264553,0.015022987477777004,0.001088988062971879,0.01450854954390311,3.716787211766742e-05
125839.08724832215,34.955302013422816,0.014538206185644303,0.014061065669417276,0.01501534670187133,0.0010886924786765062,0.01450104640165114,3.715978399316394e-05
126845.79194630873,35.23494220730798,0.014530950208499576,0.014053934864660951,0.015007965552338201,0.001088406872585306,0.014493798240566418,3.715196793315813e-05
127852.49664429532,35.514582401193145,0.014523940571676056,0.014047046177885566,0.015000834965466546,0.001088130900616419,0.014486796157055984,3.714441462007202e-05
128859.20134228189,35.7942225950783,0.014517168689175772,0.01404039116848482,0.014993946209866726,0.001087864231029371,0.014480031574109571,3.7137115066200946e-05
129865.90604026846,36.07386278896346,0.014510626288896461,0.014033961704546946,0.014987290873245976,0.00108760654395122,0.014473496228296521,3.71300605999398e-05
130872.61073825504,36.353502982848624,0.014504305400204512,0.01402774995062648,0.014980860849782545,0.0010873575309229147,0.01446718215734642,3.712324285809303e-05
131879.31543624162,36.63314317673378,0.014498198342052113,0.014021748356051774,0.014974648328052452,0.0010871168944648789,0.014461081688282751,3.7116653769361796e-05
