seed,tau,pred_pooled_raw,pred_pooled_floor,pred_pooled_corr,pred_strat_raw,pred_strat_floor,pred_strat_corr,steer_u_raw,steer_u_floor,steer_u_corr,steer_xi_raw,steer_xi_floor,steer_xi_corr,gap_u_corr,gap_xi_corr,fail_rate
50019,19,0.09730394462813463,0.001089910478539118,0.0962140341495955,0.1314492542273008,0.0022116853988731074,0.12923756882842768,0.45982918898695074,0.0034025955049535434,0.4564265934819972,0.46081767272727314,0.001769453723110877,0.45904821900416226,-0.3271890246535695,-0.3298106501757346,0.0
50020,20,0.1389380768050725,0.0014712118421829055,0.1374668649628896,0.17231225388594146,0.0020107676655416727,0.17030148622039978,0.4078913434183364,0.002616096643981814,0.40527524677435456,0.4084021728753556,0.0025013121913719976,0.40590086068398357,-0.23497376055395477,-0.23559937446358378,0.0
50021,21,0.18886786691970622,0.003254234739267978,0.18561363218043825,0.21590423921769689,0.002140006608289297,0.21376423260940758,0.3576519895825295,0.0012494431296229298,0.35640254645290653,0.3582394122551123,0.0016014286477447055,0.3566379836073676,-0.14263831384349895,-0.14287375099796001,0.0
50022,22,0.2576092817976496,0.008416996727029313,0.24919228507062027,0.29679359092779417,0.002129858050333899,0.2946637328774603,0.32504250673392565,0.0021516336974032515,0.3228908730365224,0.3254864232867384,0.003427582501892435,0.3220588407848459,-0.028227140159062136,-0.02739510790738564,0.0
50023,23,0.30212588882980634,0.0024170342411628676,0.2997088545886435,0.3476400350839095,0.0021184373570786097,0.3455215977268309,0.27068110086929104,0.0040319867588582475,0.2666491141104328,0.271017782283048,0.10603042187277681,0.1649873604102712,0.07887248361639809,0.18053423731655968,0.0
50024,24,0.38511870996415654,0.0019551811355139476,0.3831635288286426,0.3705263776410307,0.0021440167680671857,0.3683823608729635,0.23905586715536412,0.0012017995310289525,0.23785406762433517,0.2393854129366464,0.0015846709326562426,0.23780074200399015,0.13052829324862833,0.13058161886897335,0.0
50025,25,0.4443903028892017,0.02056497219799768,0.42382533069120404,0.46835943018028947,0.002212950595267549,0.4661464795850219,0.19500543723169955,0.005843221702107786,0.18916221552959175,0.19514184513428354,0.002114097927702963,0.19302774720658059,0.2769842640554302,0.2731187323784413,0.0
50026,26,0.5254062846935502,0.0020012693455529603,0.5234050153479972,0.5527121626583896,0.0021827444592618962,0.5505294181991277,0.15373901415492972,0.002256653289990044,0.15148236086493966,0.15378603595935939,0.0029177418514518875,0.1508682941079075,0.39904705733418805,0.39966112409122023,0.0
50027,27,0.6061926980709592,0.0029329636837540102,0.6032597343872051,0.5973855609400128,0.0021957236644591623,0.5951898372755536,0.1282703264923422,0.002009279097194412,0.1262610473951478,0.12829060716723747,0.001784013224856925,0.12650659394238056,0.46892878988040587,0.46868324333317307,0.0
50028,28,0.6756112346370892,0.0018053616475435228,0.6738058729895456,0.6754661689517057,0.002188965265310922,0.6732772036863949,0.08156593915748302,0.0017673699049769113,0.0797985692525061,0.08148347926077844,0.0036518977020253925,0.07783158155875304,0.5934786344338888,0.5954456221276418,0.0
50029,29,0.7930224943133858,1.1701776002641098,0.0,0.7934715844530073,0.002035805892369028,0.7914357785606382,0.05936870702352463,0.001890990830237131,0.0574777161932875,0.059301086854969765,0.0031406255827712503,0.056160461272198516,0.7339580623673507,0.7352753172884396,0.0
50030,30,0.8724571591660905,0.002893824801334007,0.8695633343647564,0.9263628148878272,0.002252952075990249,0.9241098628118369,0.03744572478455273,0.0016076275604646458,0.03583809722408808,0.03740185754643011,0.0028841776776314036,0.03451767986879871,0.8882717655877489,0.8895921829430382,0.0
50031,31,0.9879914029421039,0.0011944979837681413,0.9867969049583357,1.0287673993548805,0.0020602171064411645,1.0267071822484393,0.0077325536948642404,0.0017330028250234553,0.0059995508698407855,0.007687737208326153,0.0012795687763691272,0.006408168431957026,1.0207076313785985,1.0202990138164822,0.0
50032,32,1.1416171076736024,0.0036372890325792203,1.137979818641023,1.1030658645425029,0.0020353780012087974,1.101030486541294,0.0016811666631947003,0.0018283782237026678,0.0,0.0016492142484052425,0.0020020160843121867,0.0,1.101030486541294,1.101030486541294,0.0
50033,33,1.277696696785109,0.0025212649877701283,1.275175431797339,1.2793771913054488,0.00215270432004646,1.2772244869854024,0.007506968138068521,0.0017123575484263513,0.00579461058964217,0.007587169509979264,0.0017989487581615842,0.0057882207518176795,1.27142987639576,1.2714362662335847,0.0
50034,34,1.5183123609578173,0.0029490622195243667,1.515363298738293,1.5668409858434449,0.0023837629847033013,1.5644572228587417,0.04109237918607587,0.0018010180107111533,0.03929136117536471,0.041400969442320364,0.00148117807881938,0.03991979136350098,1.525165861683377,1.5245374314952407,0.2925
50035,35,1.1980794779707253,0.0013699908684509188,1.1967094871022743,1.439192647154035,0.004800534738118581,1.4343921124159165,0.0025944269229533547,0.002709689932661615,0.0,0.002704629688241571,0.002404673010226539,0.0002999566780150318,1.4343921124159165,1.4340921557379014,0.91
50036,36,0.903659703929043,0.002381189842947032,0.901278514086096,0.9836615224907007,0.007756128028740681,0.97590539446196,0.04905119211786836,0.0016573877468866129,0.04739380437098175,0.04832557769743414,0.0020169418232847116,0.04630863587414943,0.9285115900909783,0.9295967585878105,1.0
50037,37,0.9293141643675644,0.0015254755494303594,0.927788688818134,1.0155352810345433,0.008017783954389755,1.0075174970801535,0.021260950788385184,0.002055048539893178,0.019205902248492005,0.02068378290673025,0.003845276022558272,0.01683850688417198,0.9883115948316614,0.9906789901959815,1.0
50038,38,0.9276767624885429,0.000922724195884796,0.9267540382926581,1.0191392890594009,0.0075606580382157045,1.0115786310211852,0.026764655217362314,0.05480249657242901,0.0,0.026197352965215283,0.0016135749421632014,0.02458377802305208,1.0115786310211852,0.986994852998133,1.0
50039,39,0.9274532492489906,0.001407542095439741,0.926045707153551,0.9995572632135177,0.00798964529238732,0.9915676179211304,0.03600057189293552,0.004141182003106064,0.031859389889829455,0.035173353871064496,0.00211034023036497,0.03306301364069952,0.9597082280313008,0.9585046042804308,0.9975
50040,40,0.9261444868325766,0.001052820523556882,0.9250916663090196,0.99678350791913,0.008767227150682252,0.9880162807684477,0.049675900952969115,0.001026423724799923,0.048649477228169195,0.0487722197384384,0.0037249934402100015,0.045047226298228396,0.9393668035402786,0.9429690544702193,1.0
50041,41,0.946948683438373,0.001639289910775752,0.9453093935275972,1.0440067539114009,0.008170406549491976,1.0358363473619088,0.03544610497072844,0.002897577487618977,0.03254852748310946,0.03465929454111999,0.003130271580283645,0.031529022960836345,1.0032878198787993,1.0043073244010725,1.0
50042,42,0.9638324705288698,0.001863034240246778,0.961969436288623,1.028408788411363,0.008169418934353422,1.0202393694770096,0.015169809733684207,0.002055400696535703,0.013114409037148504,0.014659396743131936,0.003775013510622877,0.010884383232509058,1.007124960439861,1.0093549862445006,1.0
50043,43,0.9645142428525773,0.0018010000020322531,0.962713242850545,1.0333062870179661,0.008030080130282252,1.025276206887684,0.033045702529581805,0.0019422996062846115,0.031103402923297194,0.03207199311064748,0.0034898183573414277,0.02858217475330605,0.9941728039643868,0.9966940321343779,1.0
50044,44,0.9655352990524291,0.0010998440339911556,0.964435455018438,1.0179125624804353,0.009194916289588392,1.008717646190847,0.0245743871288441,0.002882949264758288,0.021691437864085814,0.023765570412548804,0.002108841434214375,0.021656728978334427,0.9870262083267611,0.9870609172125124,1.0
50045,45,0.9616627909143548,0.0020896384228725187,0.9595731524914823,1.032573855817044,0.00815525334033498,1.024418602476709,0.026758112563901208,0.0018053237078665344,0.024952788856034674,0.02606454596913859,0.0023310612548661214,0.02373348471427247,0.9994658136206743,1.0006851177624365,1.0
50046,46,0.9832564935567853,0.0010716640007833722,0.982184829556002,1.034850421139421,0.009740527740391112,1.02510989339903,0.03247092134614423,0.0036375018871288227,0.028833419459015408,0.03199426857192953,0.0017019078128789136,0.03029236075905062,0.9962764739400145,0.9948175326399793,1.0
50047,47,1.0139260160401231,0.0027957494510327235,1.0111302665890904,1.095468317266423,0.008521793169021484,1.0869465240974014,0.015595765276769358,0.004098526979466697,0.011497238297302662,0.015061286997112289,0.019857091699211807,0.0,1.0754492858000988,1.0869465240974014,1.0
50048,48,0.9987732223063306,0.002137050015999789,0.9966361722903307,1.0206640432146052,0.008533985287050443,1.0121300579275547,0.0213332784458715,0.002645205809826942,0.018688072636044557,0.020706247572118988,0.001622240567844982,0.019084007004274005,0.9934419852915102,0.9930460509232807,0.9975
50049,49,1.0210251244935005,0.001827476726909713,1.0191976477665907,1.0433797961117364,0.008754668399341994,1.0346251277123943,0.03442178121864676,0.0022753712822033193,0.03214640993644344,0.03364906193442312,0.0013027360106529777,0.032346325923770146,1.0024787177759509,1.0022788017886242,1.0
50050,50,1.0183666831808451,0.0016300556006259863,1.0167366275802192,1.016002802061984,0.00851181836714675,1.0074909836948374,0.03677680286290697,0.0032579220971719683,0.033518880765735004,0.036029421831688384,0.001542977114889314,0.03448644471679907,0.9739721029291024,0.9730045389780383,1.0
50051,51,1.0167148757858275,0.0013307464446635484,1.015384129341164,1.0688185322239703,0.008276299162655465,1.0605422330613148,0.017542817493413944,0.004643957160553162,0.012898860332860782,0.017120550519499917,0.0007293002061086173,0.0163912503133913,1.047643372728454,1.0441509827479234,1.0
50052,52,1.0363986772460045,0.0020945687156338154,1.0343041085303708,1.0546974356912682,0.008636855475262259,1.046060580216006,0.03210781054421139,0.0022048425744879622,0.02990296796972343,0.03158514475027847,0.05236942485517136,0.0,1.0161576122462825,1.046060580216006,1.0
50053,53,1.0429944221951373,0.0014780818626262734,1.041516340332511,1.034498612671665,0.008613616682386839,1.0258849959892782,0.03363688925019888,0.002311468388875305,0.031325420861323575,0.033027789921896485,0.003185457298523924,0.02984233262337256,0.9945595751279546,0.9960426633659056,1.0
50054,54,1.0801267614864283,0.006539274922687539,1.0735874865637407,1.0514650511006494,0.01093469125575029,1.0405303598448992,0.015054816681710546,0.11267061195022196,0.0,0.014610274331547749,0.00315653111953802,0.011453743212009728,1.0405303598448992,1.0290766166328895,1.0
50055,55,1.0866895771847804,0.0035348983057308762,1.0831546788790496,1.0333897812705266,0.010411882766411532,1.0229778985041151,0.022858129971486715,0.0035695721630428427,0.019288557808443872,0.02233667726343442,0.004072193467836283,0.018264483795598137,1.0036893406956713,1.004713414708517,1.0
50056,56,1.1013602091802668,0.0007675632111455884,1.100592645969121,1.0295617070176817,0.009142286741730187,1.0204194202759516,0.031061418946535396,0.0022649234870886982,0.028796495459446698,0.03065847299291099,0.00443650827703977,0.026221964715871217,0.9916229248165048,0.9941974555600803,1.0
50057,57,1.1061977952745927,0.0017428924862082423,1.1044549027883845,1.0923928233216442,0.009843656429040308,1.082549166892604,0.016428694837002922,0.005591422076724283,0.01083727276027864,0.016016469092416847,0.0020453313141442927,0.013971137778272554,1.0717118941323254,1.0685780291143314,0.9975
50058,58,1.1044550277261116,0.0009344478613331206,1.1035205798647785,1.0418137262118023,0.008872908427838822,1.0329408177839636,0.020877257260603944,0.001939530270017391,0.018937726990586552,0.020591458375969488,0.0039029797285646496,0.016688478647404838,1.014003090793377,1.0162523391365588,1.0
50059,59,1.1015925036207517,0.0020511442203664356,1.0995413594003853,1.0219994841443707,0.009924495919910193,1.0120749882244604,0.014434428610710117,0.0021577881594156967,0.01227664045129442,0.014287257629334237,0.003639640846831273,0.010647616782502964,0.999798347773166,1.0014273714419575,1.0
50060,60,1.1229889617465134,0.001331558013375669,1.1216574037331377,1.085001674135487,0.008720837116596748,1.0762808370188903,0.006313780126499185,0.0015675232691969867,0.004746256857302199,0.0060568562114015215,0.0022419969398935788,0.0038148592715079427,1.071534580161588,1.0724659777473824,1.0
50061,61,1.1808282271707906,0.002346710863041935,1.1784815163077487,1.0424895866901023,0.010162664796648449,1.0323269218934539,0.03127084855195509,0.0024548570515433854,0.028815991500411704,0.03159305610915211,0.0027578295744618117,0.0288352265346903,1.003510930393042,1.0034916953587636,1.0
50062,62,1.1601262630937972,0.0016405570241991888,1.1584857060695979,1.0333780576550295,0.00948782868169134,1.0238902289733383,0.025015436706068137,0.003022012506817081,0.021993424199251054,0.024969340575796053,0.002634332418072969,0.022335008157723085,1.0018968047740873,1.001555220815615,1.0
50063,63,1.1956984061501599,0.0019930859899110467,1.1937053201602488,1.0658751716729125,0.009410237486859273,1.0564649341860533,0.023079461936639657,0.0022682914240045593,0.020811170512635098,0.022840069657554578,0.008101180013179722,0.014738889644374855,1.0356537636734182,1.0417260445416785,1.0
50064,64,1.1378137943476412,0.0014165937728209538,1.1363972005748202,1.074721897935765,0.008639485442900352,1.0660824124928645,0.0007172576642560111,0.003951040203994798,0.0,0.0005895214093215062,0.002794115259242015,0.0,1.0660824124928645,1.0660824124928645,0.9975
50065,65,1.1839308407687381,0.1321010567825986,1.0518297839861395,1.098117185468807,0.009306459383799594,1.0888107260850073,0.008501183688552266,0.009076703277801143,0.0,0.008418823679840152,0.0257146463180126,0.0,1.0888107260850073,1.0888107260850073,0.9975
50066,66,1.181832963157266,0.0010065222548310286,1.180826440902435,1.0802247375680831,0.009288875295837438,1.0709358622722458,0.011664975826047507,0.04461688886477619,0.0,0.011609728468937723,0.002073275172074112,0.00953645329686361,1.0709358622722458,1.0613994089753822,1.0
50067,67,1.2102562164832815,0.0006035352617095526,1.209652681221572,1.0939278113436546,0.008944413396351762,1.084983397947303,0.008146763135832003,0.0030359735020302992,0.005110789633801704,0.008238016832180547,0.003288564314839607,0.004949452517340941,1.0798726083135013,1.080033945429962,1.0
50068,68,1.189460521107582,0.0014579784344640402,1.188002542673118,1.059332484999545,0.010108143858187996,1.0492243411413569,0.015501950117850114,0.0017696813861005174,0.013732268731749597,0.015711864828385845,0.0031098649540322403,0.012601999874353604,1.0354920724096073,1.0366223412670033,1.0
50069,69,1.214016756702779,0.002994500033020551,1.2110222566697586,1.0794383551439641,0.010076547087940368,1.0693618080560237,0.024720190685167502,0.0036199115083082435,0.02110027917685926,0.02471369467408926,0.006849082719993118,0.017864611954096145,1.0482615288791644,1.0514971961019275,1.0
50070,70,1.1956779502227395,0.0018845129064065415,1.193793437316333,1.1484453368057346,0.011290357514738399,1.137154979290996,0.0006712030482493705,0.0030264668804693036,0.0,0.0006093117970325043,0.0015607470662298108,0.0,1.137154979290996,1.137154979290996,1.0
50071,71,1.2250313780659787,0.5048616021113798,0.720169775954599,1.1252895274184072,0.009277891006779232,1.116011636411628,0.004990862072159046,0.0034940357171902637,0.001496826354968782,0.004795992348032338,0.0021204613212046286,0.0026755310268277094,1.114514810056659,1.1133361053848003,1.0
50072,72,1.2280578603363872,0.0008392488180825196,1.2272186115183046,1.1692710437089016,0.009034035938331878,1.1602370077705697,0.006283237056586669,0.012053084134921295,0.0,0.0062787374842338435,0.0025723214464893895,0.003706416037744454,1.1602370077705697,1.1565305917328252,1.0
50073,73,1.2182580072910743,0.0014258735159750646,1.2168321337750991,1.2031047428458268,0.010427938010204085,1.1926768048356227,0.0005276916141423141,0.002123996036361494,0.0,0.00040114077873895974,0.0035819132866490412,0.0,1.1926768048356227,1.1926768048356227,1.0
50074,74,1.2313324449380403,0.0008580095269864112,1.230474435411054,1.1834001599499568,0.010425014751990555,1.1729751451979662,9.058527047415288e-05,0.009504598035951592,0.0,6.168686181997978e-05,0.002337074630951596,0.0,1.1729751451979662,1.1729751451979662,0.9975
50075,75,1.2520184015720486,0.0014533999558389076,1.2505650016162098,1.1707312573751874,0.009276804541609774,1.1614544528335775,0.009999888050217412,0.001258981676783529,0.008740906373433882,0.010091969099523507,0.003452437135237617,0.00663953196428589,1.1527135464601437,1.1548149208692917,1.0
50076,76,1.2689139799528073,0.0009827831442569789,1.2679311968085503,1.2246295277713435,0.00962292648238928,1.2150066012889542,0.0003262528375894069,0.05686503901068944,0.0,0.0002473439761520282,0.05123388126672046,0.0,1.2150066012889542,1.2150066012889542,0.9975
50077,77,1.2755762481542046,0.002550424211772473,1.2730258239424321,1.1660614069246682,0.009356280690307507,1.1567051262343606,0.017398959125482297,0.0018312439317702649,0.015567715193712032,0.017227906502411815,0.00249702304394011,0.014730883458471705,1.1411374110406485,1.141974242775889,1.0
50078,78,1.2931454614400781,0.0011010368073490144,1.2920444246327292,1.18013135024708,0.009669888306565549,1.1704614619405145,0.009528572036247141,0.0010937803182787219,0.00843479171796842,0.009036899887001732,0.0021819044971111046,0.006854995389890628,1.1620266702225461,1.1636064665506238,1.0
50079,79,1.2805439475943534,0.0013143925639833892,1.27922955503037,1.2081023744272075,0.008092953945451615,1.200009420481756,0.0012769962963085928,0.001276076487103924,9.198092046688172e-07,0.0011571623130928342,0.0019938228421786104,0.0,1.2000085006725514,1.200009420481756,0.9975
50080,80,1.3007906107832385,0.0010756135694973586,1.2997149972137412,1.2531753602780735,0.00943863897095273,1.2437367213071209,0.005240805208783839,0.0013913992354775658,0.0038494059733062726,0.005290009812886595,0.023418107866146884,0.0,1.2398873153338146,1.2437367213071209,1.0
51000,0,4.7954697795865064e-08,1.9101516735038194e-05,0.0,0.0018412369700014737,0.0021842246831372345,0.0,0.00041658272406803825,3.0189238907546664e-05,0.0003863934851604916,0.03215986045962921,3.3712894165328774e-05,0.03212614756546388,-0.0003863934851604916,-0.03212614756546388,0.0
51001,1,0.005741342073021091,0.00010872534343306157,0.005632616729588029,0.008017740471682978,0.0021285685974633635,0.005889171874219615,0.5130990752940235,9.184833636478536e-05,0.5130072269576588,0.4427613568886654,0.00012179684933663611,0.4426395600393288,-0.5071180550834391,-0.4367503881651092,0.0
51002,2,0.9496687729029817,0.0013183748407059176,0.9483503980622757,1.291338752066451,0.002053746128172424,1.2892850059382785,2.0145091587925217,0.0020147512787638895,2.0124944075137576,2.0258523539104556,0.002733848584549852,2.0231185053259058,-0.7232094015754791,-0.7338334993876272,0.0
51003,3,0.4098676783542486,0.2413761817713497,0.1684914965828989,0.48708147945480096,0.0021586025336002407,0.48492287692120073,1.602483589799549,0.001481701427578047,1.601001888371971,1.616087084679246,0.0017302747172818276,1.6143568099619643,-1.1160790114507702,-1.1294339330407634,0.0
51004,4,0.927064303099455,0.003455670550067719,0.9236086325493873,1.273763588313532,0.0020617626291415687,1.2717018256843906,1.3847759653477187,0.0989966353487821,1.2857793299989366,1.394729433772824,0.0018449402916464422,1.3928844934811775,-0.014077504314546019,-0.12118266779678688,0.0
51005,5,0.270158281821991,0.0037284717195344257,0.26642981010245653,0.33050048701890233,0.002121207484078922,0.32837927953482343,1.2533300800586566,0.0022648998929944205,1.2510651801656623,1.2615759854375523,0.003303818135650665,1.2582721673019017,-0.9226859006308388,-0.9298928877670782,0.0
51006,6,0.027342167118616402,0.00194594090207116,0.02539622621654524,0.03626098742918563,0.001979366471021922,0.034281620958163714,1.1577413185606493,0.15945730475806702,0.9982840138025824,1.1643689580301229,0.0017517269406225854,1.1626172310895002,-0.9640023928444187,-1.1283356101313364,0.0
51007,7,0.4834175888130213,0.002792797593687902,0.48062479121933344,0.5787169076489338,0.002045126939154786,0.576671780709779,1.0796827710757506,0.0028654334011807875,1.0768173376745698,1.084969828635635,0.002360021945479351,1.0826098066901557,-0.5001455569647908,-0.5059380259803767,0.0
51008,8,1.2479237145819073,0.0029089453368973755,1.24501476924501,1.9921597854699433,0.002039051118033447,1.9901207343519098,1.0163495170423484,0.0006671993361386534,1.0156823177062098,1.0208887679100096,0.0014275453782721524,1.0194612225317374,0.9744384166457001,0.9706595118201724,0.0
51009,9,1.2896203229262813,0.0027918097276243264,1.286828513198657,2.2084367345203275,0.0021211572803701275,2.206315577239957,0.9550685664359986,0.0016197090901882607,0.9534488573458103,0.9587798781266557,0.1915444179890519,0.7672354601376038,1.252866719894147,1.4390801171023533,0.0
51010,10,0.6957637374741381,0.2808879626588416,0.4148757748152965,0.9930999108314792,0.002113723147767753,0.9909861876837115,0.9019505567345962,0.0028555858499850597,0.8990949708846112,0.9050456746424811,0.0010035607474108146,0.9040421138950703,0.09189121679910028,0.08694407378864122,0.0
51011,11,0.3653222758307229,0.003205358719168578,0.3621169171115543,0.5176057682556575,0.0020918680393717344,0.5155139002162857,0.8489064564798409,0.001967713482534697,0.8469387429973062,0.851605196345541,0.0021024614280754903,0.8495027349174655,-0.33142484278102047,-0.3339888347011798,0.0
51012,12,0.18694192642221819,0.002600990317905859,0.18434093610431232,0.27667339281338205,0.0021561022664827296,0.27451729054689933,0.796639067621541,0.003063175523151048,0.79357589209839,0.7989866809926552,0.0027560001644667104,0.7962306808281885,-0.5190586015514906,-0.5217133902812892,0.0
51013,13,0.07756048943759168,0.0023211113646471188,0.07523937807294456,0.13298746437457398,0.00202102414849318,0.1309664402260808,0.744962948476774,0.0012120335854212913,0.7437509148913527,0.7470756618678359,0.0015676530768783975,0.7455080087909575,-0.6127844746652719,-0.6145415685648766,0.0
51014,14,0.026020115524363032,0.004935683492311372,0.02108443203205166,0.06584697631953662,0.002067760574999516,0.0637792157445371,0.6910123480419119,0.0034218799829966967,0.6875904680589152,0.6927910064928721,0.0015781962536832886,0.6912128102391888,-0.6238112523143782,-0.6274335944946516,0.0
51015,15,0.0020338768043486285,0.0024892019974956277,0.0,0.038156298596727894,0.0020985332129220685,0.036057765383805826,0.6462403850470074,0.001616831161793069,0.6446235538852143,0.6480194742605188,0.0026346399271996914,0.6453848343333191,-0.6085657885014085,-0.6093270689495133,0.0
51016,16,0.003272978589878477,0.0036545686720789337,0.0,0.03805433647226331,0.0020754974651146416,0.03597883900714867,0.5956720162990319,0.0022049263942520527,0.5934670899047798,0.5969828791553994,0.004631740143288711,0.5923511390121107,-0.5574882508976311,-0.556372300004962,0.0
51017,17,0.019932915172635457,0.0025631601904094825,0.017369754982225975,0.0551661560953734,0.0021578400077067435,0.05300831608766665,0.5429548908119131,0.002142650238526835,0.5408122405733862,0.5440890710470112,0.0038796154324338824,0.5402094556145773,-0.4878039244857195,-0.4872011395269107,0.0
51018,18,0.05107956324787325,0.0031334477709155655,0.047946115476957686,0.088318005382792,0.002224055995947419,0.08609394938684457,0.49550613630103224,0.002131903386332696,0.49337423291469956,0.4965238224921726,0.005931065091868806,0.4905927574003038,-0.407280283527855,-0.4044988080134592,0.0
51019,19,0.09690013794266354,0.004072651318139997,0.09282748662452354,0.12166318305819368,0.002052808835023457,0.11961037422317022,0.46153608724681267,0.002501146026420975,0.4590349412203917,0.462481949468076,0.002226076936485798,0.4602558725315902,-0.33942456699722146,-0.34064549830842,0.0
51020,20,0.13986589767875476,0.004304128733432803,0.13556176894532196,0.17042600014643394,0.0021144811253685624,0.1683115190210654,0.40931327608732393,0.0019900799129110923,0.4073231961744128,0.40998956632240613,0.0017265847370988578,0.40826298158530727,-0.23901167715334742,-0.23995146256424188,0.0
51021,21,0.18968514400273648,0.0034830755721100867,0.1862020684306264,0.21115544883485746,0.0022044791678563457,0.2089509696670011,0.3586992711986216,0.0017202309274723221,0.3569790402711493,0.3591186668697391,0.0017999537570937319,0.35731871311264535,-0.1480280706041482,-0.14836774344564424,0.0
51022,22,0.2560878647567362,0.0030657987923923486,0.2530220659643439,0.2799001204964426,0.0020120553517314586,0.27788806514471115,0.3248550428147115,0.0024409385568906644,0.32241410425782085,0.3252424995758924,0.0017191099351358918,0.3235233896407565,-0.044526039113109706,-0.04563532449604535,0.0
51023,23,0.30530234417617214,0.0022350977817746096,0.3030672463943975,0.32404202116707964,0.0021722586168967605,0.3218697625501829,0.2718444791486588,0.0015734470577099223,0.2702710320909489,0.27206782241428984,0.0036176391539261897,0.26845018326036363,0.05159873045923402,0.053419579289819275,0.0
51024,24,0.386723167159222,0.0029606952659910774,0.3837624718932309,0.3893552238356165,0.002278295490057034,0.38707692834555946,0.2405929537920924,0.004208326529566798,0.2363846272625256,0.2407878945020842,0.0023248843943886634,0.23846301010769555,0.15069230108303386,0.1486139182378639,0.0
51025,25,0.44285735672293786,0.005182367318018125,0.4376749894049197,0.4874086756826729,0.0020943640993995377,0.4853143115832733,0.19289582854223736,0.24226125983620556,0.0,0.1929716029364557,0.0020920518600043058,0.1908795510764514,0.4853143115832733,0.29443476050682194,0.0
51026,26,0.5257132883013792,0.00330691153575119,0.522406376765628,0.5543335367226442,0.002140921090881035,0.5521926156317631,0.1550924881574066,0.002194407932957359,0.15289808022444923,0.15521082664342564,0.0018491524491993769,0.15336167419422628,0.3992945354073139,0.39883094143753683,0.0
51027,27,0.6069892293431891,0.003291574969366994,0.6036976543738222,0.6082998800358989,0.0020672910521431333,0.6062325889837558,0.13023883668512812,0.001856200478271843,0.12838263620685628,0.13017377807113117,0.0028626989102298944,0.12731107916090129,0.47784995277689946,0.4789215098228545,0.0
51028,28,0.6739692620109844,0.002866124288279267,0.6711031377227051,0.6773816264115408,0.0022252600975628065,0.6751563663139779,0.08216539416722668,0.003993225149461131,0.07817216901776555,0.08212707438370148,0.0021367699747008384,0.07999030440900064,0.5969841972962123,0.5951660619049772,0.0
51029,29,0.789536555219481,0.0021513246081451237,0.7873852306113358,0.7846926205272193,0.0021716415647843454,0.782520978962435,0.05914479805398554,0.0014316497230978044,0.05771314833088773,0.059120102300585876,0.002550525563496366,0.05656957673708951,0.7248078306315473,0.7259514022253455,0.0
51030,30,0.871191670926938,0.0016769210372439567,0.8695147498896941,0.9173379477783338,0.0022578446652306576,0.9150801031131031,0.03553508783559698,0.002448983869229976,0.033086103966367006,0.03546569908167731,0.0011401084806237371,0.03432559060105357,0.881993999146736,0.8807545125120495,0.0
51031,31,0.9937374409270155,0.001958323495849137,0.9917791174311664,1.0001008926914852,0.0021799239611340867,0.9979209687303511,0.008463989731550405,0.0019409692754609957,0.006523020456089409,0.008425430670870003,0.0018048883332947377,0.006620542337575266,0.9913979482742616,0.9913004263927758,0.0
51032,32,1.1461609959548509,0.0036152352285685886,1.1425457607262823,1.1134539971777317,0.002074537544301324,1.1113794596334303,0.001089795346861845,0.002300024704726173,0.0,0.001068379007882596,0.0036462882730193573,0.0,1.1113794596334303,1.1113794596334303,0.0
51033,33,1.284898921500937,0.0021487951468164117,1.2827501263541206,1.2821926955009815,0.0021033773833487256,1.2800893181176327,0.008618312457430994,0.0018420709054017442,0.006776241552029249,0.008693065649424628,0.0015207531283649137,0.007172312521059715,1.2733130765656036,1.272917005596573,0.005
51034,34,1.510486864194724,0.004545519835439497,1.5059413443592844,1.5685659838881163,0.0023604806372337995,1.5662055032508826,0.0391557462422395,0.0020401786621946135,0.03711556758004488,0.03941179444172702,0.0017724132299723051,0.03763938121175472,1.5290899356708376,1.5285661220391278,0.295
51035,35,1.170010926932838,0.001723983244110954,1.168286943688727,1.3537994927867645,0.00469330765447446,1.34910618513229,0.000962578528418014,0.013680087604810414,0.0,0.0010370608234873283,0.0018149851522716337,0.0,1.34910618513229,1.34910618513229,0.925
51036,36,0.9022725467716266,0.002709251857955779,0.8995632949136708,0.9612406141422845,0.008672154144679312,0.9525684599976052,0.046043541773696614,0.0021904945037159035,0.04385304726998071,0.04547210593466353,0.0024073991997710757,0.04306470673489246,0.9087154127276245,0.9095037532627127,1.0
51037,37,0.8990510736964,0.004334558754166752,0.8947165149422333,1.0254322391745792,0.008356156884776379,1.0170760822898028,0.0476958674019173,0.0017700492198357797,0.045925818182081524,0.04704744366569909,0.0026361974202901623,0.044411246245408924,0.9711502641077213,0.9726648360443939,1.0
51038,38,0.9164107264460726,0.0014841966660207966,0.9149265297800517,0.9991550711850625,0.00807309240092555,0.991081978784137,0.034024697896967195,0.0018693561137458179,0.032155341783221374,0.0333792957942856,0.001698267190758223,0.031681028603527374,0.9589266370009156,0.9594009501806096,1.0
51039,39,0.9231886029077646,0.0013202237486237883,0.9218683791591408,1.0100843913642308,0.009121869164410348,1.0009625221998204,0.038427451979212414,0.0029810718298833704,0.03544638014932904,0.03765346998405684,0.002477998102636843,0.03517547188141999,0.9655161420504914,0.9657870503184004,1.0
