tau_s,tau_h,mi_mc_mean,mi_mc_ci95_low,mi_mc_ci95_high,mi_mc_trial_std,mi_analytic,abs_err_mean_vs_analytic
13088.161073825504,3.6356002982848623,0.053170220757613865,0.052221583388825044,0.054118858126402686,0.0021645077985799426,0.05311005908932519,6.016166828867742e-05
14094.865771812081,3.9152404921700223,0.049502617864916075,0.04858940850397323,0.05041582722585892,0.002083671641589117,0.049443755517895,5.886234702107834e-05
15101.570469798658,4.194880686055183,0.04630874954691038,0.04542740533580765,0.04719009375801311,0.0020109648648996324,0.04625111336623679,5.763618067359394e-05
16108.275167785236,4.474520879940343,0.04350236398216837,0.04264987425009585,0.04435485371424089,0.0019451275418721767,0.04344588544739684,5.647853477153131e-05
17114.979865771813,4.754161073825504,0.04101695550360027,0.040190749759150185,0.04184316124805036,0.0018851553142767593,0.04096157090362111,5.5384599979162175e-05
18121.68456375839,5.033801267710664,0.03880041838033115,0.03799828178990921,0.039602554970753094,0.0018302366769626204,0.0387460687100989,5.434967023225379e-05
19128.389261744967,5.313441461595824,0.036811348714135175,0.03603135727348385,0.037591340154786504,0.0017797080440452705,0.03675797943121097,5.3369282924202455e-05
20135.093959731545,5.593081655480985,0.03501643054998939,0.03425690063330228,0.0357759604666765,0.0017330209435276825,0.034963991268003425,5.2439281985963704e-05
21141.798657718122,5.872721849366145,0.03338855256321745,0.032648001146956214,0.03412910397947868,0.0016897176608100593,0.03333699672518426,5.155583803318625e-05
22148.5033557047,6.152362043251305,0.031905427661311256,0.03118254059406844,0.03262831472855407,0.0016494128800106117,0.031854712216278364,5.071544503289227e-05
23155.208053691276,6.432002237136466,0.030548565473501592,0.029842171893853187,0.03125495905315,0.0016117796560849477,0.030498650568848158,4.991490465343362e-05
24161.912751677854,6.711642431021626,0.02930249676627178,0.028611548276852382,0.029993445255691177,0.001576538562543439,0.029253345461514688,4.915130475709184e-05
25168.61744966443,6.991282624906787,0.028154180542672567,0.027477734105564228,0.028830626979780907,0.001543449200522228,0.028105758546978856,4.842199569371139e-05
26175.322147651008,7.270922818791947,0.02709254551416968,0.026429749288151474,0.02775534174018789,0.0015123034863337042,0.027044820947684577,4.772456648510434e-05
27182.026845637585,7.550563012677107,0.026108131704993504,0.0254582132306742,0.02675805017931281,0.001482920294296854,0.026061074882989456,4.705682200404834e-05
28188.731543624162,7.830203206562268,0.025192807571030873,0.02455506384631596,0.025830551295745786,0.0014551411435576084,0.025146390809310755,4.641676172011805e-05
29195.43624161074,8.109843400447428,0.024339544698291634,0.023713333788198065,0.024965755608385203,0.001428826697164519,0.024293742138063894,4.5802560227740235e-05
30202.140939597317,8.389483594332589,0.023542236854837993,0.022926970756119224,0.024157502953556762,0.0014038538989655767,0.02349702430521702,4.521254962097307e-05
31208.845637583894,8.669123788217748,0.0227955535320836,0.022190692071267927,0.02340041499289927,0.0013801136156670092,0.0227509083284464,4.464520363720026e-05
32215.55033557047,8.948763982102909,0.022094820541517762,0.021499866129604212,0.022689774953431312,0.001357508682196028,0.02205072141806328,4.409912345448158e-05
33222.25503355705,9.22840417598807,0.021435922009614035,0.020850415111253327,0.022021428907974743,0.001335952271458783,0.021392348984588916,4.3573025025119005e-05
34228.959731543626,9.508044369873229,0.02081521942642692,0.02023873462843068,0.02139170422442316,0.001315366526851869,0.020772153698659295,4.3065727767625794e-05
35235.6644295302,9.78768456375839,0.020229484383160228,0.019661626968450918,0.020797341797869538,0.0012956814089972472,0.020186908238660477,4.257614449975147e-05
36242.36912751678,10.06732475764355,0.019675842371919272,0.019116245321901697,0.020235439421936847,0.0012768337182118845,0.019633739099448686,4.2103272470585956e-05
37249.07382550336,10.34696495152871,0.019151725581586253,0.018600046943392012,0.019703404219780493,0.0012587662619763574,0.01911007939622585,4.164618536040346e-05
38255.778523489935,10.62660514541387,0.018654833053345355,0.01811075361922898,0.01919891248746173,0.0012414271426977879,0.01861362902719089,4.120402615446356e-05
39262.48322147651,10.906245339299032,0.01818309689096741,0.01764631814588893,0.01871987563604589,0.001224769145788276,0.018142320890199428,4.077600076798221e-05
40269.18791946309,11.18588553318419,0.01773465347890136,0.017204895779452462,0.018264411178350256,0.0012087492118077906,0.017694292106543268,4.036137235809145e-05
41275.89261744967,11.465525727069352,0.017307818863095882,0.01678481981675201,0.017830817909439755,0.0011933279793800617,0.017267859406873646,3.9959456222236206e-05
